X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X30,X31,X32,X33,X34,X35,X37,X38,X39,X40,X41,X42,X43,X44,X45,X47,Learner Type,Target Population,Tar_3a,PLE
1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,4,2,5,5,1,3,5,2,2,5,2,4,3,3,5,4,4,2,2,3,2,5,3,4,3,1,Youth,indigenous,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,1,4,3,3,3,1,2,5,1,1,2,4,5,2,2,4,1,1,2,3,2,5,3,5,4,Teacher,Disability,1,3
0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,4,4,2,4,1,2,4,1,4,4,5,2,3,2,1,3,1,3,2,2,2,2,4,5,2,1,Child,indigenous,0,0
0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,2,5,3,3,3,2,4,5,2,2,3,5,2,3,3,5,1,5,5,2,1,2,5,4,3,Adult,indigenous,0,3
0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,3,2,5,5,5,5,1,3,2,2,2,1,1,1,5,5,2,2,4,4,2,1,3,1,3,5,Child,indigenous,1,1
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,3,5,5,5,2,1,1,4,3,5,1,2,2,5,2,1,2,2,5,5,1,5,5,4,1,2,Youth,indigenous,1,0
1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,3,1,4,3,2,2,1,4,3,4,2,5,5,4,5,2,1,5,4,3,1,1,5,3,1,4,Child,Rural,0,3
0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,4,4,1,3,1,4,1,3,5,5,5,2,2,4,4,4,3,3,3,2,1,5,5,4,2,3,Adult,indigenous,1,2
0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,2,2,5,1,4,3,2,5,4,4,4,5,1,4,2,1,1,3,4,1,4,1,3,1,1,5,Child,woman,1,3
1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4,3,4,5,2,5,2,3,4,4,5,4,4,2,4,1,1,2,3,5,2,2,1,4,5,2,Teacher,Disability,0,3
0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,2,4,4,3,4,5,4,5,1,4,4,1,4,4,5,1,1,1,4,2,4,4,1,5,5,1,Adult,Disability,0,2
0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,4,5,2,3,1,5,2,5,3,2,2,5,4,4,4,2,2,1,4,4,3,1,2,5,4,3,Child,Rural,0,3
0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,5,2,1,5,4,3,4,4,5,4,4,3,4,3,1,2,5,5,5,5,1,3,5,2,3,3,Teacher,woman,0,1
1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,2,5,3,1,4,1,5,2,4,1,5,3,3,4,5,5,5,2,1,4,3,5,1,3,4,2,Adult,Rural,0,1
0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,4,4,1,5,1,1,2,4,2,3,5,1,3,4,1,4,3,5,1,4,2,3,5,4,5,Adult,visible minority,0,2
0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,5,1,2,2,4,1,1,5,1,5,4,5,1,5,1,3,3,2,1,4,1,1,2,1,3,3,Teacher,indigenous,1,0
0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,2,2,5,1,1,2,1,5,1,3,3,4,3,5,2,4,1,5,4,5,1,3,2,2,3,2,Child,Rural,1,1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,3,4,2,5,3,5,5,5,5,1,3,4,1,2,2,5,3,3,1,2,5,1,3,5,5,Adult,indigenous,0,2
0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,2,1,3,2,3,1,4,2,2,2,5,2,1,5,5,5,2,3,5,1,4,1,2,2,4,4,Adult,visible minority,0,2
1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3,2,2,3,5,4,4,4,4,5,5,3,2,1,5,4,1,3,1,5,4,4,3,3,5,4,Adult,Rural,0,0
1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,4,5,2,2,1,4,1,1,1,4,2,3,2,3,2,4,3,3,2,5,4,1,3,3,1,4,Teacher,Rural,1,2
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,2,1,2,4,1,5,5,4,2,2,5,4,2,3,5,5,3,5,4,5,1,Youth,indigenous,0,2
1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,3,4,3,5,2,2,5,3,5,2,1,4,4,5,5,2,4,4,3,1,2,1,3,3,4,3,Child,woman,0,0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,5,2,5,1,3,4,5,1,5,2,3,1,5,1,4,5,1,5,5,2,3,3,5,3,3,5,Teacher,indigenous,0,3
1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,4,1,4,1,1,1,4,1,3,5,3,3,3,4,3,4,2,3,4,4,2,2,1,4,1,4,Adult,Rural,0,2
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,3,4,3,4,3,3,5,3,1,2,2,2,5,2,4,2,5,5,2,5,3,2,3,2,4,5,Child,Rural,1,1
0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,1,5,2,3,2,3,2,3,5,2,1,2,5,2,1,2,4,3,3,1,1,3,1,3,1,Youth,Rural,0,1
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,4,3,5,3,5,2,4,2,4,3,3,1,2,5,2,2,5,2,5,3,3,2,4,1,2,Adult,indigenous,1,2
0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,2,4,2,1,2,2,1,4,2,3,2,3,4,4,5,3,4,4,3,5,2,3,2,3,4,2,Youth,visible minority,0,3
0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,4,1,3,3,3,3,3,3,2,3,3,3,3,4,4,5,1,1,3,5,3,2,5,2,1,3,Teacher,Disability,1,0
1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,3,3,1,2,1,4,1,3,3,5,5,4,4,5,4,4,1,4,4,1,5,5,4,3,2,5,Teacher,woman,0,2
1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,3,5,4,5,2,5,1,3,3,4,5,3,4,5,1,2,4,1,2,4,4,2,5,1,3,4,Adult,Rural,1,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,1,3,4,2,2,3,2,5,2,2,1,5,5,4,5,3,4,3,4,1,1,3,3,2,1,Youth,woman,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,4,4,3,5,3,4,4,1,5,4,1,3,5,2,3,3,2,4,5,5,1,5,4,Child,woman,0,2
1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,4,3,2,4,3,5,2,4,5,2,1,5,1,5,5,4,2,2,2,5,4,4,4,5,5,5,Adult,indigenous,0,2
0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,3,1,4,2,1,3,4,3,5,2,1,2,1,1,2,4,2,1,4,1,5,5,4,1,4,Child,visible minority,1,3
0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,5,1,2,1,1,4,3,2,2,3,4,2,5,1,4,2,4,5,3,2,1,5,2,4,2,2,Adult,Disability,0,2
0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,3,3,5,5,5,5,3,2,3,1,3,5,2,5,2,1,3,3,3,1,2,5,5,5,4,Teacher,Disability,0,2
0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,3,3,2,5,2,2,5,5,2,1,5,4,1,2,5,4,1,1,1,2,2,5,5,3,3,Adult,woman,0,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4,4,3,4,1,3,3,4,4,4,2,5,5,2,5,2,5,5,2,3,5,3,1,5,5,4,Youth,woman,1,3
1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,5,2,3,5,4,1,2,5,1,5,3,1,4,4,5,3,2,5,2,3,5,3,1,4,3,Teacher,woman,0,1
1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,3,3,5,2,2,3,3,2,4,3,5,3,4,2,4,4,3,4,3,4,1,4,5,4,Teacher,visible minority,0,3
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,2,3,2,1,1,3,3,5,5,2,2,3,2,2,5,2,4,1,1,4,4,5,1,2,3,2,Youth,visible minority,1,2
0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,5,3,3,1,3,3,1,4,2,3,5,2,2,1,4,5,1,4,2,5,1,5,3,5,2,Youth,indigenous,0,2
0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,4,4,1,3,5,5,4,5,1,4,4,5,2,1,2,5,2,4,2,2,4,5,2,1,2,2,Adult,woman,0,1
1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,2,4,5,4,5,4,1,5,3,2,4,3,4,3,3,3,1,5,1,4,1,1,1,1,3,4,Teacher,indigenous,1,3
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,2,5,4,1,3,5,1,1,4,1,2,1,1,4,5,5,3,5,3,2,4,4,3,4,Child,visible minority,1,1
1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4,1,4,1,1,4,3,2,3,3,2,5,3,3,3,3,1,3,4,2,3,1,4,1,3,1,Teacher,visible minority,1,3
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,3,3,5,3,4,3,3,5,1,5,3,1,4,2,2,1,2,4,1,3,4,2,5,Teacher,indigenous,0,1
0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,5,4,4,1,5,5,5,1,3,3,5,4,4,3,3,5,1,3,1,1,2,4,1,1,5,1,Teacher,indigenous,1,1
1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,2,5,4,4,5,3,2,5,4,5,3,1,2,3,3,1,4,1,5,2,3,3,4,2,3,2,Youth,indigenous,1,2
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,5,3,2,5,4,4,5,4,2,2,4,5,2,3,5,1,1,3,3,1,5,1,1,2,3,Teacher,indigenous,1,0
0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,4,2,1,3,3,4,5,3,1,1,5,1,2,2,4,5,4,5,5,3,3,3,2,4,4,3,Adult,woman,0,3
1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,4,3,4,3,4,3,2,4,2,4,2,3,1,1,2,2,2,4,1,4,1,4,5,2,Adult,Rural,0,0
1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,5,2,3,1,1,3,5,2,3,4,5,4,2,5,1,1,4,4,5,3,5,5,4,4,3,Teacher,visible minority,1,0
1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,4,5,1,4,2,3,3,3,2,5,4,5,2,2,2,4,1,5,4,1,5,3,3,5,2,3,Child,woman,1,3
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,3,1,5,1,2,3,1,5,4,1,5,4,5,4,4,1,3,2,2,5,1,1,2,5,4,5,Teacher,indigenous,1,3
0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,3,5,5,5,1,5,2,2,2,4,3,5,2,4,3,1,3,1,5,3,5,3,2,1,4,4,Child,Disability,0,3
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,4,3,1,3,1,5,2,2,1,4,4,4,1,1,3,5,1,4,2,4,5,3,5,4,Youth,visible minority,0,1
1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,2,5,2,5,4,4,2,3,5,3,3,3,4,5,1,5,4,2,3,1,3,4,5,4,Teacher,Disability,0,2
0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,2,3,2,4,2,3,1,4,5,4,5,1,2,4,4,1,5,3,3,2,2,3,3,1,2,Teacher,visible minority,1,0
0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,5,5,2,4,2,5,1,3,4,3,5,4,2,2,4,2,4,3,4,5,2,5,1,5,5,Adult,Rural,1,3
1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,3,4,4,2,2,3,3,2,1,3,1,3,1,2,4,3,1,4,5,3,5,5,4,1,3,3,Adult,woman,0,3
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,2,3,3,5,2,2,1,1,5,4,4,1,5,1,3,2,2,5,2,4,1,3,1,5,5,Child,Disability,0,3
0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,2,2,1,3,4,4,2,1,2,3,3,3,3,4,1,4,4,1,2,5,5,5,3,4,1,2,Child,indigenous,1,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,4,3,1,2,2,1,1,2,4,5,1,5,4,3,1,1,1,5,1,5,2,3,4,5,3,Teacher,woman,1,1
0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,5,3,4,5,3,1,1,4,4,3,4,5,3,4,5,4,2,5,3,1,5,2,Adult,woman,1,2
0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,3,5,2,5,5,1,2,1,1,3,5,5,4,1,3,3,5,5,3,4,3,5,1,1,1,Youth,Disability,1,2
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,5,5,4,4,1,2,4,2,3,4,1,5,1,2,5,4,1,2,2,2,2,4,5,2,5,2,Youth,Disability,0,0
1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,1,1,2,5,4,2,2,2,1,3,3,5,2,5,5,4,3,5,3,3,5,1,2,1,5,Adult,Disability,0,0
0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,3,5,3,2,4,1,3,3,2,2,3,5,2,4,1,5,2,1,3,2,2,4,4,5,1,5,Teacher,Disability,0,3
1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,3,5,5,4,3,3,2,3,1,4,1,5,3,3,4,5,4,3,5,4,5,1,1,4,3,2,Adult,Disability,0,0
1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,3,2,5,2,4,2,5,2,4,2,2,5,2,3,5,5,4,4,5,5,4,1,3,1,1,Child,Disability,1,1
0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,2,5,4,1,5,2,4,4,5,5,2,2,3,1,5,4,4,5,4,3,4,5,4,1,3,4,Adult,woman,0,1
1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,4,3,3,2,1,2,3,1,1,5,2,2,3,5,4,1,2,2,2,2,5,4,5,1,4,5,Adult,Disability,0,1
0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,3,5,4,5,4,3,5,2,5,2,3,4,5,4,5,1,4,5,3,2,3,3,4,2,5,5,Child,Rural,1,3
0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,4,1,1,1,1,3,5,3,5,2,5,4,3,3,4,1,2,3,5,3,5,1,3,3,Teacher,Rural,1,0
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,2,1,3,3,3,2,2,5,3,3,5,1,4,3,1,2,2,2,2,1,4,4,3,5,1,2,Youth,visible minority,1,2
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,2,3,1,3,2,4,1,2,4,5,5,2,2,5,5,4,5,1,3,1,3,5,2,1,2,Adult,Rural,1,3
0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,3,1,2,4,3,5,1,3,4,5,1,1,2,2,3,5,2,2,3,5,3,1,3,1,3,1,Teacher,Disability,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,5,1,5,4,5,5,3,2,3,3,3,5,2,5,5,5,4,3,2,2,3,4,4,5,1,Teacher,visible minority,0,1
1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,3,4,4,4,2,3,1,4,5,1,4,3,5,3,4,3,5,2,2,1,4,2,5,5,2,Teacher,woman,0,1
1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,5,4,2,4,4,5,1,1,5,4,2,1,1,4,2,1,5,4,3,3,3,5,5,4,2,5,Youth,Disability,1,0
0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,3,4,1,5,5,4,4,1,2,1,4,2,3,3,2,4,3,2,2,3,1,4,3,2,4,2,Adult,Disability,0,0
1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,3,1,3,4,5,3,4,4,3,2,5,2,3,1,3,2,1,3,1,2,5,1,1,1,5,1,Child,visible minority,0,3
1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,4,3,2,3,2,5,4,3,5,3,3,5,1,4,1,3,3,5,3,2,1,3,4,2,1,2,Youth,Rural,0,0
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,3,1,4,5,5,3,3,5,1,1,2,2,5,5,2,4,4,1,2,3,4,5,2,3,Teacher,woman,0,2
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,5,4,2,2,2,1,3,1,1,3,4,3,2,5,4,5,3,5,5,3,3,2,5,4,Adult,visible minority,0,1
1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,4,5,4,1,4,4,3,2,4,4,4,2,3,3,5,5,3,1,4,4,2,5,5,1,5,5,Child,visible minority,0,3
1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,2,1,2,3,1,5,5,2,2,3,2,5,3,1,3,2,2,4,5,5,4,1,4,2,3,2,Child,visible minority,1,1
1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,3,2,3,4,5,1,3,2,3,3,2,3,1,4,2,1,3,4,2,3,1,5,1,4,1,2,Teacher,woman,0,2
0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,4,5,2,5,1,2,4,2,3,2,2,1,4,5,4,1,4,5,5,4,1,5,5,3,2,5,Adult,indigenous,0,1
0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,5,1,2,3,3,5,5,5,2,3,1,4,2,4,1,2,3,1,3,4,5,2,5,1,5,1,Adult,woman,0,0
0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,3,1,5,5,3,4,5,5,5,4,4,4,2,2,3,5,5,2,2,1,4,4,2,3,Child,indigenous,0,3
0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,5,3,2,2,3,4,2,1,1,2,1,5,5,5,5,2,1,4,5,2,5,4,1,3,3,1,Teacher,visible minority,0,1
1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,2,5,4,4,3,1,3,3,3,3,1,1,5,4,3,3,4,5,5,5,4,1,4,3,1,5,Child,indigenous,0,2
1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,4,2,3,1,3,3,5,2,5,4,4,1,1,2,4,4,1,5,2,3,1,3,2,5,4,1,Adult,woman,0,1
0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,3,2,5,4,1,4,5,3,4,3,3,1,5,1,3,1,4,3,2,2,4,4,2,2,4,3,Adult,visible minority,0,1
0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,3,5,1,5,4,3,5,2,2,4,2,1,4,4,5,1,1,1,2,3,2,5,5,1,3,Youth,Disability,1,0
0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,3,1,5,1,5,4,1,5,1,2,5,5,3,1,1,1,2,2,1,3,3,4,1,3,1,5,Adult,visible minority,0,0
1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,3,2,1,4,5,1,5,1,3,5,2,5,2,2,5,1,4,2,2,1,5,1,2,1,2,2,Teacher,visible minority,1,2
1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,5,2,2,5,5,4,2,1,4,1,3,1,4,2,3,2,1,2,5,2,5,4,4,5,4,1,Child,indigenous,1,3
0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,3,2,3,2,4,2,2,1,5,4,1,5,3,3,5,4,1,5,2,4,5,5,2,5,1,1,Youth,Disability,0,2
1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,3,4,1,4,5,4,4,5,5,1,1,2,1,3,3,2,3,2,1,5,4,4,2,1,5,Child,Disability,0,0
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,3,1,3,5,2,3,5,5,2,4,4,2,3,3,3,3,4,4,4,4,4,5,5,1,3,Youth,visible minority,1,2
1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,4,5,4,2,2,3,4,1,2,2,2,5,4,3,1,5,1,3,1,1,2,3,1,5,3,4,Adult,indigenous,0,0
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,4,1,2,2,5,1,5,1,2,4,3,1,3,5,4,5,3,5,1,5,5,5,2,3,1,Child,woman,0,2
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,3,2,5,5,5,4,1,4,4,5,3,2,3,3,5,5,2,1,5,5,4,1,3,5,5,Adult,indigenous,1,2
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,5,4,3,2,5,3,5,1,3,4,4,1,1,2,2,2,2,1,3,5,5,4,5,5,1,Teacher,visible minority,0,2
0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,5,5,3,5,4,4,1,3,2,5,4,3,3,2,3,4,5,4,2,4,1,5,3,3,3,2,Adult,visible minority,0,2
1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,2,3,3,3,4,1,1,5,4,3,4,1,1,5,4,1,4,2,2,1,3,2,5,3,3,4,Teacher,visible minority,1,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,3,1,1,4,3,4,2,5,3,3,1,5,5,3,2,3,5,3,3,2,1,1,2,4,5,3,Teacher,woman,0,0
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,3,2,3,4,5,5,3,4,3,4,3,1,2,1,4,1,5,1,4,1,5,5,1,4,4,2,Youth,woman,0,0
1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,5,3,1,4,4,2,1,4,5,5,4,1,3,4,4,3,1,4,4,5,5,4,1,2,2,Teacher,visible minority,0,2
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,3,4,4,2,5,5,3,1,2,5,5,2,4,3,5,4,4,5,3,3,4,5,4,2,2,2,Adult,indigenous,0,3
0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,3,4,4,5,4,5,2,2,3,1,1,2,1,4,1,4,1,2,4,5,3,2,1,4,2,3,Teacher,indigenous,0,1
1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,4,2,1,2,5,3,5,2,2,1,5,2,4,3,5,1,4,4,5,1,3,1,5,1,2,2,Child,indigenous,1,2
0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,3,3,1,3,1,1,3,2,4,3,4,5,3,4,1,2,5,2,5,3,2,1,5,5,5,Adult,visible minority,1,0
0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,5,1,5,1,3,1,5,4,4,2,2,1,4,4,4,3,1,4,2,1,1,2,3,1,2,3,Youth,Rural,0,1
1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,5,3,2,1,5,1,4,4,4,5,5,3,2,3,2,2,2,1,1,1,3,1,1,Child,indigenous,1,2
0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,5,1,3,3,3,4,3,3,5,1,3,4,3,1,4,4,4,2,5,5,2,5,3,1,1,Adult,indigenous,0,2
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,5,1,3,1,3,2,2,3,3,5,3,4,4,2,4,1,5,4,1,4,4,4,5,4,2,Child,Rural,1,2
1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,4,4,3,1,5,1,4,4,5,4,1,2,5,4,2,3,5,2,1,2,1,5,3,1,5,4,Teacher,Rural,1,1
1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,3,1,1,4,3,4,3,1,1,1,2,4,1,5,3,3,1,1,3,5,2,3,4,5,1,5,Child,indigenous,0,2
0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,4,2,5,5,5,3,4,1,5,2,5,1,3,2,5,2,5,3,4,5,2,3,5,3,2,1,Child,indigenous,1,2
1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,4,2,3,4,4,1,1,1,3,1,1,5,2,4,4,2,5,5,1,4,3,5,4,4,2,1,Teacher,woman,0,3
1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,4,5,2,4,1,3,1,4,2,2,2,2,3,5,4,5,3,4,1,2,5,3,2,2,2,Adult,visible minority,1,3
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,2,3,4,2,5,4,2,4,3,5,5,1,1,3,1,1,1,4,1,1,5,4,1,3,5,Youth,Rural,0,1
1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,4,2,2,1,4,4,1,2,5,5,5,5,3,3,2,5,1,1,4,4,1,3,5,4,4,5,Adult,visible minority,1,3
0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,2,3,4,4,5,3,5,4,4,4,3,2,1,4,4,1,2,5,4,2,4,4,5,1,1,5,Teacher,woman,1,3
1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,1,4,2,5,5,4,1,2,5,5,5,5,1,2,2,1,4,2,4,2,4,1,1,5,4,Youth,indigenous,0,2
1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,3,1,1,5,3,3,2,3,4,2,1,3,5,2,1,2,5,3,1,1,1,2,2,2,1,1,Adult,visible minority,0,1
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4,5,4,1,4,5,4,5,5,4,5,2,3,3,3,3,2,2,3,5,2,1,2,4,1,Adult,visible minority,0,2
0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,5,3,5,1,3,4,2,4,5,4,1,5,3,1,3,5,4,4,2,5,3,5,3,2,5,2,Youth,indigenous,0,0
0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,2,3,5,2,5,5,3,4,3,5,2,2,4,5,3,5,3,1,3,5,5,1,1,2,5,2,Child,woman,1,0
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,3,5,5,5,1,3,4,5,4,5,5,5,5,3,5,4,4,1,2,5,4,2,2,1,4,Child,woman,0,2
0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4,1,5,2,1,3,1,4,4,4,1,2,1,5,3,5,5,4,4,1,5,3,1,3,5,2,Teacher,Disability,1,2
0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,3,1,1,5,1,4,2,3,5,4,3,2,1,1,5,1,1,4,2,3,5,5,4,3,2,3,Adult,Rural,0,3
